,database,engine,cpus,indexed_table,query,query_type,real,real_stddev,result_size,sys,sys_stddev,table_size,test_name,test_type,user,user_stddev,was_indexed
788,MariaDB,InnoDB,4.0,clients_1000_all,clients_1000_all,ALL,0.0071,0.0007,989.0,0.0011,0.002,1000.0,group_by_order,select,0.0039,0.002,0.0
789,MariaDB,InnoDB,4.0,clients_100_all,clients_100_all,ALL,0.0057,0.0009,100.0,0.0002,0.0019,100.0,group_by_order,select,0.005,0.0017,1.0
790,MariaDB,InnoDB,4.0,clients_100_all,clients_100_all,ALL,0.006,0.0008,100.0,0.0007,0.0021,100.0,group_by_order,select,0.0043,0.0022,0.0
791,MariaDB,InnoDB,4.0,clients_10_all,clients_10_all,ALL,0.006,0.0006,10.0,0.0025,0.0023,10.0,group_by_order,select,0.0029,0.0029,1.0
792,MariaDB,InnoDB,4.0,clients_10_all,clients_10_all,ALL,0.0059,0.0008,10.0,0.0007,0.0018,10.0,group_by_order,select,0.0048,0.002,0.0
793,MariaDB,InnoDB,4.0,clients_1_all,clients_1_all,ALL,0.0055,0.0005,1.0,0.0022,0.0024,1.0,group_by_order,select,0.0028,0.0024,1.0
794,MariaDB,InnoDB,4.0,clients_1_all,clients_1_all,ALL,0.0057,0.001,1.0,0.0013,0.002,1.0,group_by_order,select,0.0044,0.002,0.0
795,MariaDB,InnoDB,4.0,clients_base_all,clients_base_all,ALL,2.6517,0.0261,923828.0,0.0394,0.0103,10000000.0,group_by_order,select,0.1895,0.0101,1.0
796,MariaDB,InnoDB,4.0,clients_base_all,clients_base_all,ALL,115.7784,0.5722,923828.0,0.037,0.0137,10000000.0,group_by_order,select,0.2021,0.0133,0.0
797,MariaDB,InnoDB,1.0,,clients,ALL,31.0755,10.5285,10000000.0,0.0005,0.0021,10000000.0,import,import,0.0052,0.002,0.0
798,MariaDB,InnoDB,1.0,,clients_1,ALL,0.0061,0.0057,1.0,0.0031,0.0024,1.0,import,import,0.0018,0.0024,0.0
799,MariaDB,InnoDB,1.0,,clients_10,ALL,0.0078,0.0093,10.0,0.0015,0.0017,10.0,import,import,0.0029,0.0019,0.0
800,MariaDB,InnoDB,1.0,,clients_100,ALL,0.0071,0.0069,100.0,0.0015,0.0019,100.0,import,import,0.0029,0.002,0.0
801,MariaDB,InnoDB,1.0,,clients_1000,ALL,0.0322,0.0186,1000.0,0.0018,0.0021,1000.0,import,import,0.0027,0.0023,0.0
802,MariaDB,InnoDB,1.0,,clients_10000,ALL,0.1558,0.0152,10000.0,0.0008,0.0017,10000.0,import,import,0.0037,0.0021,0.0
803,MariaDB,InnoDB,1.0,,clients_100000,ALL,0.5078,0.0259,100000.0,0.0002,0.0012,100000.0,import,import,0.0046,0.0017,0.0
804,MariaDB,InnoDB,1.0,,clients_1000000,ALL,2.2508,0.0662,1000000.0,0.0022,0.0022,1000000.0,import,import,0.0023,0.0021,0.0
805,MariaDB,InnoDB,2.0,,clients,ALL,23.252,7.5557,10000000.0,0.0015,0.002,10000000.0,import,import,0.0038,0.002,0.0
806,MariaDB,InnoDB,2.0,,clients_1,ALL,0.0055,0.0006,1.0,0.0019,0.0018,1.0,import,import,0.0025,0.002,0.0
807,MariaDB,InnoDB,2.0,,clients_10,ALL,0.0063,0.0004,10.0,0.0021,0.0022,10.0,import,import,0.0024,0.002,0.0
808,MariaDB,InnoDB,2.0,,clients_100,ALL,0.0069,0.0011,100.0,0.0024,0.002,100.0,import,import,0.0022,0.0022,0.0
809,MariaDB,InnoDB,2.0,,clients_1000,ALL,0.0161,0.0368,1000.0,0.0008,0.0019,1000.0,import,import,0.0031,0.0019,0.0
810,MariaDB,InnoDB,2.0,,clients_10000,ALL,0.1283,0.0487,10000.0,0.0015,0.0019,10000.0,import,import,0.0032,0.0017,0.0
811,MariaDB,InnoDB,2.0,,clients_100000,ALL,0.3196,0.121,100000.0,0.0017,0.0023,100000.0,import,import,0.0028,0.0022,0.0
812,MariaDB,InnoDB,2.0,,clients_1000000,ALL,2.1311,1.0611,1000000.0,0.0018,0.0018,1000000.0,import,import,0.0026,0.0019,0.0
813,MariaDB,InnoDB,4.0,,clients,ALL,24.4332,6.9496,10000000.0,0.0025,0.0021,10000000.0,import,import,0.003,0.0022,0.0
814,MariaDB,InnoDB,4.0,,clients_1,ALL,0.006,0.0004,1.0,0.0022,0.0021,1.0,import,import,0.0021,0.002,0.0
815,MariaDB,InnoDB,4.0,,clients_10,ALL,0.0062,0.0008,10.0,0.0019,0.002,10.0,import,import,0.0025,0.0017,0.0
816,MariaDB,InnoDB,4.0,,clients_100,ALL,0.0067,0.0045,100.0,0.0009,0.0018,100.0,import,import,0.0035,0.0019,0.0
817,MariaDB,InnoDB,4.0,,clients_1000,ALL,0.0164,0.0094,1000.0,0.0014,0.0019,1000.0,import,import,0.0031,0.002,0.0
818,MariaDB,InnoDB,4.0,,clients_10000,ALL,0.1164,0.0747,10000.0,0.0025,0.0021,10000.0,import,import,0.0023,0.0025,0.0
819,MariaDB,InnoDB,4.0,,clients_100000,ALL,0.3319,0.1668,100000.0,0.0019,0.0022,100000.0,import,import,0.0028,0.0022,0.0
820,MariaDB,InnoDB,4.0,,clients_1000000,ALL,2.1298,1.8526,1000000.0,0.0022,0.0019,1000000.0,import,import,0.0024,0.002,0.0
821,MariaDB,InnoDB,1.0,clients,clients,ALL,20.4684,5.5703,10000000.0,0.0016,0.002,10000000.0,index,index,0.0034,0.002,0.0
822,MariaDB,InnoDB,1.0,clients_1,clients_1,ALL,0.0565,0.0274,1.0,0.0015,0.0021,1.0,index,index,0.0032,0.002,0.0
823,MariaDB,InnoDB,1.0,clients_10,clients_10,ALL,0.0585,0.0379,10.0,0.0015,0.0021,10.0,index,index,0.0029,0.0019,0.0
824,MariaDB,InnoDB,1.0,clients_100,clients_100,ALL,0.0837,0.0229,100.0,0.0002,0.0015,100.0,index,index,0.0044,0.0015,0.0
825,MariaDB,InnoDB,1.0,clients_1000,clients_1000,ALL,0.0811,0.0246,1000.0,0.0031,0.0021,1000.0,index,index,0.0015,0.0022,0.0
826,MariaDB,InnoDB,1.0,clients_10000,clients_10000,ALL,0.0766,0.0507,10000.0,0.0002,0.0012,10000.0,index,index,0.0043,0.0014,0.0
827,MariaDB,InnoDB,1.0,clients_100000,clients_100000,ALL,0.4032,0.0645,100000.0,0.0017,0.002,100000.0,index,index,0.003,0.002,0.0
828,MariaDB,InnoDB,1.0,clients_1000000,clients_1000000,ALL,2.4393,1.8775,1000000.0,0.0015,0.002,1000000.0,index,index,0.0034,0.0022,0.0
829,MariaDB,InnoDB,2.0,clients,clients,ALL,19.4791,5.4308,10000000.0,0.0023,0.0021,10000000.0,index,index,0.0024,0.0022,0.0
830,MariaDB,InnoDB,2.0,clients_1,clients_1,ALL,0.0121,0.0016,1.0,0.0011,0.0018,1.0,index,index,0.0034,0.0021,0.0
831,MariaDB,InnoDB,2.0,clients_10,clients_10,ALL,0.0123,0.0014,10.0,0.0023,0.0021,10.0,index,index,0.0021,0.0023,0.0
832,MariaDB,InnoDB,2.0,clients_100,clients_100,ALL,0.0124,0.0015,100.0,0.0004,0.0017,100.0,index,index,0.0047,0.0019,0.0
833,MariaDB,InnoDB,2.0,clients_1000,clients_1000,ALL,0.0138,0.0045,1000.0,0.0015,0.0021,1000.0,index,index,0.003,0.002,0.0
834,MariaDB,InnoDB,2.0,clients_10000,clients_10000,ALL,0.0234,0.0026,10000.0,0.002,0.002,10000.0,index,index,0.0026,0.0022,0.0
835,MariaDB,InnoDB,2.0,clients_100000,clients_100000,ALL,0.1293,0.0165,100000.0,0.0017,0.002,100000.0,index,index,0.0031,0.0024,0.0
836,MariaDB,InnoDB,2.0,clients_1000000,clients_1000000,ALL,1.5011,0.1845,1000000.0,0.0,0.0011,1000000.0,index,index,0.0048,0.0015,0.0
837,MariaDB,InnoDB,4.0,clients,clients,ALL,19.9994,4.4372,10000000.0,0.0012,0.0027,10000000.0,index,index,0.0034,0.0022,0.0
838,MariaDB,InnoDB,4.0,clients_1,clients_1,ALL,0.013,0.0013,1.0,0.0011,0.0016,1.0,index,index,0.0034,0.0018,0.0
839,MariaDB,InnoDB,4.0,clients_10,clients_10,ALL,0.0115,0.0015,10.0,0.0014,0.0019,10.0,index,index,0.003,0.002,0.0
840,MariaDB,InnoDB,4.0,clients_100,clients_100,ALL,0.013,0.009,100.0,0.0018,0.0022,100.0,index,index,0.0026,0.0021,0.0
841,MariaDB,InnoDB,4.0,clients_1000,clients_1000,ALL,0.0136,0.0013,1000.0,0.0003,0.0014,1000.0,index,index,0.0046,0.0015,0.0
842,MariaDB,InnoDB,4.0,clients_10000,clients_10000,ALL,0.0215,0.002,10000.0,0.0023,0.0022,10000.0,index,index,0.0022,0.0021,0.0
843,MariaDB,InnoDB,4.0,clients_100000,clients_100000,ALL,0.1292,0.0204,100000.0,0.0016,0.0022,100000.0,index,index,0.0028,0.0022,0.0
844,MariaDB,InnoDB,4.0,clients_1000000,clients_1000000,ALL,1.4711,0.3793,1000000.0,0.0013,0.0021,1000000.0,index,index,0.0034,0.0021,0.0
845,MariaDB,InnoDB,1.0,clients,,ALL,16.2737,0.0602,1000.0,5.0644,0.0872,100000.0,insert,insert,7.9909,0.0932,1.0
846,MariaDB,InnoDB,1.0,clients,,ALL,16.2804,0.0333,1000.0,5.0612,0.095,100000.0,insert,insert,7.9718,0.1054,0.0
847,MariaDB,InnoDB,2.0,clients,,ALL,12.6802,0.0358,1000.0,4.9315,0.0909,100000.0,insert,insert,8.0295,0.0761,1.0
848,MariaDB,InnoDB,2.0,clients,,ALL,12.6892,0.0529,1000.0,4.8813,0.0798,100000.0,insert,insert,8.0961,0.0912,0.0
849,MariaDB,InnoDB,4.0,clients,,ALL,12.6828,0.0383,1000.0,4.9052,0.0573,100000.0,insert,insert,8.0298,0.057,1.0
850,MariaDB,InnoDB,4.0,clients,,ALL,12.6928,0.0377,1000.0,4.9154,0.1002,100000.0,insert,insert,8.0268,0.1026,0.0
851,MariaDB,InnoDB,1.0,cities,one_join,,39.2735,0.2532,10000000.0,1.7443,0.0698,,joins,select,8.5931,0.2481,1.0
852,MariaDB,InnoDB,1.0,cities,one_join_where,WHERE,0.0179,0.0055,1.0,0.0025,0.0031,,joins,select,0.0035,0.0027,1.0
853,MariaDB,InnoDB,1.0,cities,three_joins,WHERE,1.493,0.0092,100000.0,0.0612,0.0156,,joins,select,0.179,0.0175,1.0
854,MariaDB,InnoDB,1.0,cities,three_joins_where,WHERE,0.0217,0.0047,3.0,0.0038,0.0021,,joins,select,0.002,0.0023,1.0
855,MariaDB,InnoDB,1.0,cities,two_joins,WHERE,56.9513,1.2558,10000000.0,2.5742,0.298,,joins,select,12.0861,0.3604,1.0
856,MariaDB,InnoDB,1.0,cities,two_joins_where,WHERE,0.0187,0.0034,1.0,0.0027,0.0029,,joins,select,0.0032,0.0027,1.0
857,MariaDB,InnoDB,1.0,cities,one_join,WHERE,39.2382,0.3755,10000000.0,1.6662,0.0478,,joins,select,8.8411,0.3755,0.0
858,MariaDB,InnoDB,1.0,cities,one_join_where,WHERE,0.0188,0.0047,1.0,0.002,0.0026,,joins,select,0.0038,0.0024,0.0
859,MariaDB,InnoDB,1.0,cities,three_joins,WHERE,1.4241,0.0121,100000.0,0.0638,0.0113,,joins,select,0.1799,0.0123,0.0
860,MariaDB,InnoDB,1.0,cities,three_joins_where,WHERE,0.0214,0.0038,3.0,0.0028,0.0025,,joins,select,0.003,0.0026,0.0
861,MariaDB,InnoDB,1.0,cities,two_joins,WHERE,56.1241,0.4606,10000000.0,2.3647,0.0645,,joins,select,12.244,0.4639,0.0
862,MariaDB,InnoDB,1.0,cities,two_joins_where,WHERE,0.0141,0.006,1.0,0.0027,0.0024,,joins,select,0.0032,0.0028,0.0
863,MariaDB,InnoDB,1.0,clients,one_join,WHERE,39.4921,0.4176,10000000.0,1.6506,0.1172,,joins,select,8.9254,0.4235,1.0
864,MariaDB,InnoDB,1.0,clients,one_join_where,WHERE,0.0174,0.0035,1.0,0.0017,0.0026,,joins,select,0.0039,0.0026,1.0
865,MariaDB,InnoDB,1.0,clients,three_joins,WHERE,1.4218,0.007,100000.0,0.0715,0.009,,joins,select,0.17,0.0075,1.0
866,MariaDB,InnoDB,1.0,clients,three_joins_where,WHERE,0.0211,0.0049,3.0,0.003,0.0022,,joins,select,0.0028,0.0024,1.0
867,MariaDB,InnoDB,1.0,clients,two_joins,WHERE,55.7064,0.5993,10000000.0,2.2621,0.1032,,joins,select,11.9846,0.5685,1.0
868,MariaDB,InnoDB,1.0,clients,two_joins_where,WHERE,0.0138,0.0016,1.0,0.0022,0.0021,,joins,select,0.0032,0.002,1.0
869,MariaDB,InnoDB,1.0,clients,one_join,WHERE,39.8672,0.3794,10000000.0,1.7679,0.093,,joins,select,9.0632,0.3536,0.0
870,MariaDB,InnoDB,1.0,clients,one_join_where,WHERE,2.4543,0.0121,1.0,0.0048,0.0021,,joins,select,0.0018,0.0022,0.0
871,MariaDB,InnoDB,1.0,clients,three_joins,WHERE,1.4231,0.03,100000.0,0.0548,0.0161,,joins,select,0.1878,0.0186,0.0
872,MariaDB,InnoDB,1.0,clients,three_joins_where,WHERE,0.0214,0.0042,3.0,0.003,0.0023,,joins,select,0.0028,0.0025,0.0
873,MariaDB,InnoDB,1.0,clients,two_joins,WHERE,56.1781,0.4366,10000000.0,2.2821,0.112,,joins,select,12.3339,0.4159,0.0
874,MariaDB,InnoDB,1.0,clients,two_joins_where,WHERE,2.4524,0.004,1.0,0.0042,0.0028,,joins,select,0.0022,0.0029,0.0
875,MariaDB,InnoDB,1.0,companies,one_join,WHERE,39.542,0.4127,10000000.0,1.7722,0.0665,,joins,select,8.8792,0.4244,1.0
876,MariaDB,InnoDB,1.0,companies,one_join_where,WHERE,0.0179,0.0055,1.0,0.0034,0.0025,,joins,select,0.0024,0.0026,1.0
877,MariaDB,InnoDB,1.0,companies,three_joins,WHERE,1.5477,0.0107,100000.0,0.0589,0.0101,,joins,select,0.189,0.009,1.0
878,MariaDB,InnoDB,1.0,companies,three_joins_where,WHERE,0.0207,0.0049,3.0,0.0021,0.0023,,joins,select,0.004,0.0028,1.0
879,MariaDB,InnoDB,1.0,companies,two_joins,WHERE,56.3648,0.5738,10000000.0,2.4279,0.1128,,joins,select,12.3585,0.5834,1.0
880,MariaDB,InnoDB,1.0,companies,two_joins_where,WHERE,0.0118,0.0058,1.0,0.0029,0.0025,,joins,select,0.003,0.0028,1.0
881,MariaDB,InnoDB,1.0,companies,one_join,WHERE,39.3018,0.3961,10000000.0,1.6586,0.1356,,joins,select,8.9335,0.4066,0.0
882,MariaDB,InnoDB,1.0,companies,one_join_where,WHERE,0.016,0.0006,1.0,0.0023,0.0025,,joins,select,0.0035,0.0025,0.0
883,MariaDB,InnoDB,1.0,companies,three_joins,WHERE,1.5071,0.0075,100000.0,0.054,0.0139,,joins,select,0.1947,0.0157,0.0
884,MariaDB,InnoDB,1.0,companies,three_joins_where,WHERE,0.0231,0.0035,3.0,0.0022,0.0029,,joins,select,0.004,0.0028,0.0
885,MariaDB,InnoDB,1.0,companies,two_joins,WHERE,56.4695,0.3957,10000000.0,2.4023,0.0925,,joins,select,12.3069,0.4435,0.0
886,MariaDB,InnoDB,1.0,companies,two_joins_where,WHERE,0.0188,0.0055,1.0,0.0026,0.0022,,joins,select,0.003,0.0025,0.0
887,MariaDB,InnoDB,1.0,orders,one_join,WHERE,39.634,0.3625,10000000.0,1.6945,0.0674,,joins,select,9.0715,0.3742,1.0
888,MariaDB,InnoDB,1.0,orders,one_join_where,WHERE,0.0162,0.0024,1.0,0.0032,0.0024,,joins,select,0.0024,0.0024,1.0
889,MariaDB,InnoDB,1.0,orders,three_joins,WHERE,1.5354,0.0045,100000.0,0.066,0.0143,,joins,select,0.1804,0.0183,1.0
890,MariaDB,InnoDB,1.0,orders,three_joins_where,WHERE,0.0063,0.0007,3.0,0.0015,0.0023,,joins,select,0.0043,0.0026,1.0
891,MariaDB,InnoDB,1.0,orders,two_joins,WHERE,56.2102,0.4239,10000000.0,2.3602,0.1153,,joins,select,12.2082,0.4235,1.0
892,MariaDB,InnoDB,1.0,orders,two_joins_where,WHERE,0.0126,0.0061,1.0,0.0024,0.0025,,joins,select,0.0032,0.0027,1.0
893,MariaDB,InnoDB,1.0,orders,one_join,WHERE,39.2469,0.3573,10000000.0,1.7042,0.0704,,joins,select,8.7066,0.3653,0.0
894,MariaDB,InnoDB,1.0,orders,one_join_where,WHERE,0.017,0.0066,1.0,0.0012,0.002,,joins,select,0.0048,0.0019,0.0
895,MariaDB,InnoDB,1.0,orders,three_joins,WHERE,1.5511,0.0085,100000.0,0.0659,0.0129,,joins,select,0.1816,0.013,0.0
896,MariaDB,InnoDB,1.0,orders,three_joins_where,WHERE,0.0216,0.004,3.0,0.001,0.0022,,joins,select,0.0042,0.0022,0.0
897,MariaDB,InnoDB,1.0,orders,two_joins,WHERE,56.0995,0.4848,10000000.0,2.3368,0.1113,,joins,select,12.0889,0.4894,0.0
898,MariaDB,InnoDB,1.0,orders,two_joins_where,WHERE,0.012,0.0048,1.0,0.0022,0.0027,,joins,select,0.0033,0.0027,0.0
899,MariaDB,InnoDB,2.0,cities,one_join,WHERE,35.072,0.344,10000000.0,1.6113,0.1035,,joins,select,8.899,0.3883,1.0
900,MariaDB,InnoDB,2.0,cities,one_join_where,WHERE,0.0162,0.0009,1.0,0.0025,0.0029,,joins,select,0.0032,0.0026,1.0
901,MariaDB,InnoDB,2.0,cities,three_joins,WHERE,1.4033,0.0144,100000.0,0.0644,0.0138,,joins,select,0.1752,0.0139,1.0
902,MariaDB,InnoDB,2.0,cities,three_joins_where,WHERE,0.0208,0.0005,3.0,0.0018,0.0023,,joins,select,0.0041,0.0027,1.0
903,MariaDB,InnoDB,2.0,cities,two_joins,WHERE,49.1188,0.4867,10000000.0,2.4813,0.2403,,joins,select,12.5026,0.535,1.0
904,MariaDB,InnoDB,2.0,cities,two_joins_where,WHERE,0.0183,0.0008,1.0,0.0016,0.002,,joins,select,0.0041,0.0022,1.0
905,MariaDB,InnoDB,2.0,cities,one_join,WHERE,34.6753,0.3901,10000000.0,1.6504,0.1406,,joins,select,8.8408,0.4942,0.0
906,MariaDB,InnoDB,2.0,cities,one_join_where,WHERE,0.0166,0.0005,1.0,0.0028,0.0021,,joins,select,0.0027,0.0025,0.0
907,MariaDB,InnoDB,2.0,cities,three_joins,WHERE,1.2834,0.0082,100000.0,0.0637,0.0149,,joins,select,0.1832,0.0193,0.0
908,MariaDB,InnoDB,2.0,cities,three_joins_where,WHERE,0.0203,0.0005,3.0,0.0036,0.0021,,joins,select,0.0019,0.0021,0.0
909,MariaDB,InnoDB,2.0,cities,two_joins,WHERE,49.0772,0.4409,10000000.0,2.5283,0.2177,,joins,select,12.8506,0.539,0.0
910,MariaDB,InnoDB,2.0,cities,two_joins_where,WHERE,0.0143,0.0006,1.0,0.0036,0.0025,,joins,select,0.0021,0.0025,0.0
911,MariaDB,InnoDB,2.0,clients,one_join,WHERE,34.2254,0.3373,10000000.0,1.7494,0.1754,,joins,select,8.4635,0.3225,1.0
912,MariaDB,InnoDB,2.0,clients,one_join_where,WHERE,0.0166,0.0009,1.0,0.0023,0.0026,,joins,select,0.0034,0.0023,1.0
913,MariaDB,InnoDB,2.0,clients,three_joins,WHERE,1.2764,0.0097,100000.0,0.0615,0.0128,,joins,select,0.1776,0.0132,1.0
914,MariaDB,InnoDB,2.0,clients,three_joins_where,WHERE,0.0208,0.0007,3.0,0.0006,0.0017,,joins,select,0.0053,0.0019,1.0
915,MariaDB,InnoDB,2.0,clients,two_joins,WHERE,48.7831,0.4268,10000000.0,2.4522,0.1505,,joins,select,12.3919,0.5257,1.0
916,MariaDB,InnoDB,2.0,clients,two_joins_where,WHERE,0.0142,0.0011,1.0,0.004,0.0024,,joins,select,0.0018,0.0022,1.0
917,MariaDB,InnoDB,2.0,clients,one_join,WHERE,35.1184,0.4837,10000000.0,1.5987,0.1223,,joins,select,8.7562,0.5278,0.0
918,MariaDB,InnoDB,2.0,clients,one_join_where,WHERE,2.499,0.0057,1.0,0.0021,0.0023,,joins,select,0.0039,0.0024,0.0
919,MariaDB,InnoDB,2.0,clients,three_joins,WHERE,1.2946,0.0403,100000.0,0.0542,0.0171,,joins,select,0.1901,0.0163,0.0
920,MariaDB,InnoDB,2.0,clients,three_joins_where,WHERE,0.0205,0.0008,3.0,0.0043,0.0025,,joins,select,0.001,0.0024,0.0
921,MariaDB,InnoDB,2.0,clients,two_joins,WHERE,49.1995,0.6874,10000000.0,2.4618,0.201,,joins,select,12.4561,0.5557,0.0
922,MariaDB,InnoDB,2.0,clients,two_joins_where,WHERE,2.5022,0.0136,1.0,0.0013,0.0022,,joins,select,0.0049,0.0021,0.0
923,MariaDB,InnoDB,2.0,companies,one_join,WHERE,34.6049,0.3332,10000000.0,1.7754,0.2152,,joins,select,8.6114,0.4573,1.0
924,MariaDB,InnoDB,2.0,companies,one_join_where,WHERE,0.0164,0.0005,1.0,0.0019,0.0024,,joins,select,0.0037,0.0026,1.0
925,MariaDB,InnoDB,2.0,companies,three_joins,WHERE,1.3811,0.0156,100000.0,0.0562,0.0159,,joins,select,0.1896,0.0152,1.0
926,MariaDB,InnoDB,2.0,companies,three_joins_where,WHERE,0.0208,0.0007,3.0,0.0028,0.0025,,joins,select,0.0032,0.0022,1.0
927,MariaDB,InnoDB,2.0,companies,two_joins,WHERE,49.0778,1.0732,10000000.0,2.4449,0.4475,,joins,select,12.3458,0.5496,1.0
928,MariaDB,InnoDB,2.0,companies,two_joins_where,WHERE,0.0116,0.0006,1.0,0.0016,0.0025,,joins,select,0.0039,0.0024,1.0
929,MariaDB,InnoDB,2.0,companies,one_join,WHERE,34.4194,0.2232,10000000.0,1.8738,0.1561,,joins,select,8.5649,0.4624,0.0
930,MariaDB,InnoDB,2.0,companies,one_join_where,WHERE,0.0168,0.0005,1.0,0.003,0.0026,,joins,select,0.003,0.0027,0.0
931,MariaDB,InnoDB,2.0,companies,three_joins,WHERE,1.4186,0.0126,100000.0,0.0624,0.0089,,joins,select,0.1865,0.0118,0.0
932,MariaDB,InnoDB,2.0,companies,three_joins_where,WHERE,0.0204,0.0007,3.0,0.003,0.0021,,joins,select,0.0027,0.0025,0.0
933,MariaDB,InnoDB,2.0,companies,two_joins,WHERE,48.9283,0.5115,10000000.0,2.5645,0.1702,,joins,select,12.2499,0.5923,0.0
934,MariaDB,InnoDB,2.0,companies,two_joins_where,WHERE,0.0182,0.0007,1.0,0.0,0.0012,,joins,select,0.0056,0.0014,0.0
935,MariaDB,InnoDB,2.0,orders,one_join,WHERE,34.7277,0.2959,10000000.0,1.6526,0.1446,,joins,select,8.589,0.571,1.0
936,MariaDB,InnoDB,2.0,orders,one_join_where,WHERE,0.0164,0.0006,1.0,0.0027,0.0023,,joins,select,0.0027,0.0024,1.0
937,MariaDB,InnoDB,2.0,orders,three_joins,WHERE,1.4133,0.0128,100000.0,0.0655,0.0171,,joins,select,0.1762,0.019,1.0
938,MariaDB,InnoDB,2.0,orders,three_joins_where,WHERE,0.006,0.0003,3.0,0.0016,0.0025,,joins,select,0.0038,0.0025,1.0
939,MariaDB,InnoDB,2.0,orders,two_joins,WHERE,48.8977,0.7252,10000000.0,2.4253,0.1329,,joins,select,12.1027,0.6043,1.0
940,MariaDB,InnoDB,2.0,orders,two_joins_where,WHERE,0.0121,0.0008,1.0,0.0031,0.0024,,joins,select,0.0029,0.0022,1.0
941,MariaDB,InnoDB,2.0,orders,one_join,WHERE,34.5428,0.4107,10000000.0,1.712,0.0636,,joins,select,8.6438,0.4354,0.0
942,MariaDB,InnoDB,2.0,orders,one_join_where,WHERE,0.0163,0.0007,1.0,0.0031,0.0027,,joins,select,0.0027,0.0029,0.0
943,MariaDB,InnoDB,2.0,orders,three_joins,WHERE,1.373,0.0126,100000.0,0.0634,0.015,,joins,select,0.1804,0.0147,0.0
944,MariaDB,InnoDB,2.0,orders,three_joins_where,WHERE,0.0207,0.0005,3.0,0.0026,0.0024,,joins,select,0.0031,0.0027,0.0
945,MariaDB,InnoDB,2.0,orders,two_joins,WHERE,48.9139,0.567,10000000.0,2.5655,0.1926,,joins,select,12.5258,0.7701,0.0
946,MariaDB,InnoDB,2.0,orders,two_joins_where,WHERE,0.0118,0.0005,1.0,0.0023,0.0026,,joins,select,0.0037,0.0028,0.0
947,MariaDB,InnoDB,4.0,cities,one_join,WHERE,34.6614,0.4254,10000000.0,1.7302,0.0981,,joins,select,8.5889,0.3954,1.0
948,MariaDB,InnoDB,4.0,cities,one_join_where,WHERE,0.0164,0.0005,1.0,0.001,0.002,,joins,select,0.0049,0.002,1.0
949,MariaDB,InnoDB,4.0,cities,three_joins,WHERE,1.284,0.0062,100000.0,0.06,0.0109,,joins,select,0.1805,0.0115,1.0
950,MariaDB,InnoDB,4.0,cities,three_joins_where,WHERE,0.02,0.0003,3.0,0.0029,0.0025,,joins,select,0.0025,0.0026,1.0
951,MariaDB,InnoDB,4.0,cities,two_joins,WHERE,49.4228,0.5752,10000000.0,2.4351,0.1871,,joins,select,12.5182,0.5376,1.0
952,MariaDB,InnoDB,4.0,cities,two_joins_where,WHERE,0.018,0.0006,1.0,0.003,0.0027,,joins,select,0.0027,0.0024,1.0
953,MariaDB,InnoDB,4.0,cities,one_join,WHERE,34.6188,0.2988,10000000.0,1.5934,0.0738,,joins,select,8.4537,0.3091,0.0
954,MariaDB,InnoDB,4.0,cities,one_join_where,WHERE,0.0166,0.0006,1.0,0.0042,0.0024,,joins,select,0.0018,0.0024,0.0
955,MariaDB,InnoDB,4.0,cities,three_joins,WHERE,1.2711,0.0075,100000.0,0.066,0.0115,,joins,select,0.1743,0.0168,0.0
956,MariaDB,InnoDB,4.0,cities,three_joins_where,WHERE,0.0203,0.0005,3.0,0.005,0.0019,,joins,select,0.0009,0.0019,0.0
957,MariaDB,InnoDB,4.0,cities,two_joins,WHERE,49.1347,0.375,10000000.0,2.3799,0.1758,,joins,select,12.3383,0.5378,0.0
958,MariaDB,InnoDB,4.0,cities,two_joins_where,WHERE,0.014,0.0008,1.0,0.0026,0.0024,,joins,select,0.0032,0.0024,0.0
959,MariaDB,InnoDB,4.0,clients,one_join,WHERE,34.4622,0.3199,10000000.0,1.7501,0.1386,,joins,select,8.46,0.3395,1.0
960,MariaDB,InnoDB,4.0,clients,one_join_where,WHERE,0.016,0.0008,1.0,0.0009,0.0022,,joins,select,0.004,0.0021,1.0
961,MariaDB,InnoDB,4.0,clients,three_joins,WHERE,1.2706,0.0125,100000.0,0.056,0.0106,,joins,select,0.1873,0.0138,1.0
962,MariaDB,InnoDB,4.0,clients,three_joins_where,WHERE,0.0205,0.0005,3.0,0.0025,0.0026,,joins,select,0.0032,0.0028,1.0
963,MariaDB,InnoDB,4.0,clients,two_joins,WHERE,48.728,0.548,10000000.0,2.468,0.1203,,joins,select,12.0829,0.724,1.0
964,MariaDB,InnoDB,4.0,clients,two_joins_where,WHERE,0.014,0.0004,1.0,0.0034,0.0025,,joins,select,0.0024,0.0024,1.0
965,MariaDB,InnoDB,4.0,clients,one_join,WHERE,34.8316,0.6168,10000000.0,1.724,0.0746,,joins,select,8.53,0.435,0.0
966,MariaDB,InnoDB,4.0,clients,one_join_where,WHERE,2.4402,0.0114,1.0,0.002,0.0026,,joins,select,0.0038,0.0027,0.0
967,MariaDB,InnoDB,4.0,clients,three_joins,WHERE,1.286,0.0374,100000.0,0.0582,0.0157,,joins,select,0.1823,0.0177,0.0
968,MariaDB,InnoDB,4.0,clients,three_joins_where,WHERE,0.0205,0.0011,3.0,0.0029,0.0022,,joins,select,0.0029,0.0025,0.0
